Date,QQQ,BTC,SPY,ETH,TY
2020-12-24,309.5599975585937,23760.28704854296,369.0,612.8796570505974,137.875
2020-12-25,,24671.10771441541,,626.4567387784558,
2020-12-26,,26476.13013701949,,636.7423171944997,
2020-12-27,,26423.22879190229,,689.6598573269875,
2020-12-28,312.67999267578125,27125.384120651503,372.1700134277344,732.9570292975275,137.921875
2020-12-29,312.9599914550781,27424.538954606684,371.4599914550781,735.5908981625738,137.921875
2020-12-30,312.9700012207031,28837.28852895899,371.989990234375,752.8559324490188,137.96875
2020-12-31,313.739990234375,29022.41839530417,373.8800048828125,738.6169381520413,138.078125
2021-01-01,,29352.12679194895,,730.1473402196374,
2021-01-02,,32163.82493533521,,777.6960653039432,
2021-01-03,,33008.226203489285,,967.0005967288458,
2021-01-04,309.3099975585937,31515.575966658354,368.7900085449219,1025.6547675669035,138.125
2021-01-05,311.8599853515625,34082.20604904424,371.3299865722656,1103.3582516225742,137.84375
2021-01-06,307.5400085449219,36933.520137309126,373.5499877929688,1208.5750928728885,137.203125
2021-01-07,314.9800109863281,39547.08408135567,379.1000061035156,1229.4713150147782,136.953125
2021-01-08,319.0299987792969,40815.96185478254,381.260009765625,1223.7296883535275,136.65625
2021-01-09,,40296.5290038294,,1282.979575527323,
2021-01-10,,38397.895985418174,,1267.7310031512136,
2021-01-11,314.4200134277344,35669.90668663349,378.6900024414063,1092.9143378806064,136.421875
2021-01-12,313.9200134277344,33938.33587810088,378.7699890136719,1045.406815230412,136.390625
2021-01-13,316.0400085449219,37456.00772548642,379.7900085449219,1132.0155910164729,136.765625
2021-01-14,314.3500061035156,39232.74997140346,378.4599914550781,1216.9147884634556,136.5625
2021-01-15,311.8599853515625,36787.52121668496,375.7000122070313,1171.8600177046465,136.859375
2021-01-16,,36254.713079410845,,1234.6318700828049,
2021-01-17,,35804.263885674685,,1229.379698072007,
2021-01-18,,36595.4647692826,,1255.976691513213,
2021-01-19,316.4100036621094,36104.86385775514,378.6499938964844,1383.4840902277117,136.9375
2021-01-20,323.7699890136719,35587.489202735545,383.8900146484375,1385.8529958752583,136.96875
2021-01-21,326.3599853515625,30913.695736053804,384.239990234375,1122.912432537305,136.890625
2021-01-22,325.4200134277344,32957.908782655926,382.8800048828125,1236.6834427536564,137.03125
2021-01-23,,32068.08737440817,,1231.176379704471,
2021-01-24,,32273.51735032927,,1392.5397634449737,
2021-01-25,328.1099853515625,32375.320062981456,384.3900146484375,1323.4295031020106,137.375
2021-01-26,328.5899963378906,32582.10944502123,383.7900085449219,1355.233724240999,137.375
2021-01-27,319.42999267578125,30445.52586511351,374.4100036621094,1253.141671558609,137.53125
2021-01-28,321.32000732421875,33128.34752861149,377.6300048828125,1328.773619066556,137.25
2021-01-29,314.5599975585937,34150.81876737221,370.0700073242188,1380.2842591352105,137.03125
2021-01-30,,34199.51981036302,,1372.427228964234,
2021-01-31,,33064.78676701507,,1317.0474362291775,
2021-02-01,322.4200134277344,33405.99035714327,376.2300109863281,1368.6644548123777,137.1875
2021-02-02,327.67999267578125,35485.98593382442,381.5499877929688,1514.2251957516528,136.9375
2021-02-03,326.3800048828125,37494.71762460426,381.8500061035156,1661.000824367477,136.796875
2021-02-04,330.239990234375,36816.50808203406,386.1900024414063,1587.8008991859367,136.796875
2021-02-05,331.3599853515625,38007.83222908396,387.7099914550781,1724.8569083393102,136.6875
2021-02-06,,39279.41286897885,,1683.941297865053,
2021-02-07,,38833.34026455532,,1608.6405479857196,
2021-02-08,333.5799865722656,46307.57412159395,390.510009765625,1750.997553719215,136.6875
2021-02-09,333.510009765625,46569.56483,390.25,1769.053533934599,136.71875
2021-02-10,332.75,44848.69344950499,390.0799865722656,1739.164209004836,136.921875
2021-02-11,334.5799865722656,47815.96175554316,390.7099914550781,1782.5088691218525,136.859375
2021-02-12,336.45001220703125,47414.1862550079,392.6400146484375,1841.1977507032907,136.546875
2021-02-13,,46941.29208582354,,1810.8425457323729,
2021-02-14,,48607.8745224845,,1804.9841464366496,
2021-02-15,,47898.487027633135,,1775.758351701864,
2021-02-16,335.5400085449219,49238.13690672487,392.2999877929688,1782.5753090505934,135.78125
2021-02-17,333.92999267578125,52143.6788446198,392.3900146484375,1845.573922156752,135.75
2021-02-18,332.4700012207031,51733.075539032034,390.7200012207031,1938.5694368074617,135.859375
2021-02-19,331.0199890136719,56038.72775892988,390.0299987792969,1969.9797177628184,135.453125
2021-02-20,,56377.63347790987,,1929.367692879665,
2021-02-21,,57669.3035269179,,1941.4267676797988,
2021-02-22,322.44000244140625,54410.85629451601,387.0299987792969,1788.6152102806425,135.328125
2021-02-23,321.4800109863281,48691.894831704405,387.5,1563.9246059011416,135.421875
2021-02-24,324.1300048828125,49849.37871358314,391.7699890136719,1628.391533792655,135.15625
2021-02-25,312.8299865722656,46992.665450048495,382.3299865722656,1468.8601037286776,133.671875
2021-02-26,314.1400146484375,46551.48747675472,380.3599853515625,1450.988746804119,133.796875
2021-02-27,,46653.52639939581,,1480.1295768477528,
2021-02-28,,44970.163459946736,,1416.661552837565,
2021-03-01,323.5899963378906,49787.33995949672,389.5799865722656,1570.399689634054,134.28125
2021-03-02,318.3999938964844,48532.23678981703,386.5400085449219,1497.0891042633873,134.640625
2021-03-03,309.1600036621094,50577.45746915202,381.4200134277344,1579.427168760309,134.140625
2021-03-04,304.1000061035156,48727.45120080115,376.7000122070313,1546.4996211167372,133.5
2021-03-05,308.67999267578125,49091.81488232977,383.6300048828125,1539.0484290947377,133.453125
2021-03-06,,49019.36859236582,,1661.9279698998157,
2021-03-07,,51313.09262027362,,1727.463096224567,
2021-03-08,299.94000244140625,52328.5359126325,381.7200012207031,1837.5330305439447,132.984375
2021-03-09,311.7699890136719,54700.27343927744,387.1700134277344,1869.3311016255,133.40625
2021-03-10,310.8800048828125,56020.4877195857,389.5799865722656,1802.3110916881176,133.625
2021-03-11,318.0400085449219,57788.86810329514,393.5299987792969,1826.0574768119816,133.71875
2021-03-12,315.4599914550781,57353.86147197248,394.05999755859375,1770.9361793697751,132.90625
2021-03-13,,61315.197932766816,,1927.7207203999008,
2021-03-14,,59428.96756602776,,1866.0715447008808,
2021-03-15,318.8299865722656,55805.32924923426,396.4100036621094,1791.047851830107,133.078125
2021-03-16,320.5799865722656,56830.253335076224,395.9100036621094,1808.5512173614395,133.078125
2021-03-17,321.8999938964844,59014.92563205099,397.260009765625,1828.7548332342565,133.234375
2021-03-18,312.0400085449219,57922.40959262911,391.4800109863281,1780.1596459528505,132.4375
2021-03-19,313.1400146484375,58243.27060892363,389.4800109863281,1817.1329628084293,132.359375
2021-03-20,,58376.15847137206,,1817.8601431294944,
2021-03-21,,57573.539344778685,,1790.3780747526928,
2021-03-22,318.6099853515625,54370.13755789519,392.5899963378906,1686.8911971580417,132.75
2021-03-23,317.2200012207031,54584.86994699455,389.5,1673.8591835627929,131.921875
2021-03-24,311.8699951171875,52526.86659704657,387.5199890136719,1581.631055931366,132.09375
2021-03-25,311.3299865722656,51416.90830498005,389.7000122070313,1587.2979641585232,132.140625
2021-03-26,316.0,55033.10048044704,395.9800109863281,1700.3668693581185,131.765625
2021-03-27,,55832.41810961832,,1713.837875683446,
2021-03-28,,55728.10132780653,,1689.0367982059097,
2021-03-29,315.9100036621094,57634.92869447539,395.7799987792969,1817.626388088868,131.359375
2021-03-30,314.32000732421875,58668.628336761,394.7300109863281,1840.294951985396,131.1875
2021-03-31,319.1300048828125,58817.3738884188,396.3299865722656,1915.832535846224,130.9375
2021-04-01,324.57000732421875,58801.194843878126,400.6099853515625,1970.471199523276,131.421875
2021-04-02,,59060.02678333801,,2134.101788297294,
2021-04-03,,57060.40665471088,,2016.6672472930368,
2021-04-04,,58228.8026234662,,2077.755212422407,
2021-04-05,331.04998779296875,58706.81559311396,406.3599853515625,2097.79638277926,131.109375
2021-04-06,330.82000732421875,58062.17872433649,406.1199951171875,2115.055451746108,131.6875
2021-04-07,331.6199951171875,56134.41738866435,406.5899963378906,1989.148061904172,131.828125
2021-04-08,335.0799865722656,58065.64402481532,408.5199890136719,2081.3540625398964,132.0
2021-04-09,337.1099853515625,58152.99326214184,411.489990234375,2069.667796085529,131.734375
2021-04-10,,59979.39281571831,,2142.7960653929085,
2021-04-11,,59988.02095852983,,2150.2651427927744,
2021-04-12,336.6700134277344,59911.02059484732,411.6400146484375,2142.476275865736,131.625
2021-04-13,340.6000061035156,63576.67604104828,412.8599853515625,2304.343516311013,132.078125
2021-04-14,336.510009765625,62807.12323259299,411.4500122070313,2429.661527751573,131.921875
2021-04-15,341.6099853515625,63179.772446084695,415.8699951171875,2514.1684155812304,132.65625
2021-04-16,342.010009765625,61497.2995694412,417.260009765625,2424.5538447081194,132.375
2021-04-17,,60273.86667694734,,2345.266962776132,
2021-04-18,,56288.94534001195,,2245.7607533508544,
2021-04-19,338.8800048828125,55721.166052695626,415.2099914550781,2168.032726735651,132.234375
2021-04-20,336.4100036621094,56294.728558586925,412.1700134277344,2324.2846872281943,132.5625
2021-04-21,339.2900085449219,54190.07026283405,416.0700073242188,2373.501344298211,132.53125
2021-04-22,335.20001220703125,51965.5664304852,412.2699890136719,2426.0711497906045,132.546875
2021-04-23,339.4200134277344,51191.1246964079,416.739990234375,2364.2312036020908,132.4375
2021-04-24,,50133.1073963654,,2212.8437976342047,
2021-04-25,,48981.4413932161,,2307.35532084471,
2021-04-26,341.6300048828125,53978.80554728962,417.6099853515625,2532.3868028851084,132.375
2021-04-27,340.1499938964844,54991.81484262107,417.5199890136719,2647.158189660288,132.03125
2021-04-28,339.0,54810.6138506792,417.3999938964844,2748.7845851218613,132.09375
2021-04-29,340.2200012207031,53596.70402266675,420.05999755859375,2757.497552304977,131.984375
2021-04-30,337.989990234375,57828.511814425874,417.2999877929688,2776.70371169874,132.03125
2021-05-01,,57812.96915967891,,2944.9169473185057,
2021-05-02,,56600.74528738432,,2953.297348080473,
2021-05-03,336.19000244140625,57200.30029871162,418.2000122070313,3439.8550695192603,132.328125
2021-05-04,330.1400146484375,53464.37021950372,415.6199951171875,3245.663148933579,132.421875
2021-05-05,329.0299987792969,57432.100227087576,415.75,3524.562728476055,132.546875
2021-05-06,331.510009765625,56507.7594398696,419.0700073242188,3495.0758690360576,132.671875
2021-05-07,334.20001220703125,57361.56904328887,422.1199951171875,3493.534500000208,132.75
2021-05-08,,58771.88168950936,,3912.742916596813,
2021-05-09,,58213.92629374439,,3932.754068170969,
2021-05-10,325.760009765625,55901.66759456145,417.9400024414063,3979.608651921282,132.609375
2021-05-11,325.3099975585937,56928.97235660158,414.2099914550781,4182.790285752286,132.453125
2021-05-12,316.8900146484375,50004.76218313686,405.4100036621094,3906.108903329409,131.921875
2021-05-13,319.3399963378906,49972.79539837245,410.2799987792969,3750.3415950592753,132.1875
2021-05-14,326.3900146484375,49913.26314398822,416.5799865722656,4088.73170832043,132.40625
2021-05-15,,46780.90230468821,,3659.9218442136175,
2021-05-16,,46585.06413538846,,3602.0048969299023,
2021-05-17,324.4100036621094,43780.82559782485,415.5199890136719,3288.229887237864,132.34375
2021-05-18,322.2200012207031,43091.04144756922,411.9400024414063,3399.0492796569383,132.390625
2021-05-19,322.5899963378906,37287.39140242737,410.8599853515625,2505.014945945662,132.03125
2021-05-20,328.8299865722656,40437.73009625558,415.2799987792969,2778.279660560299,132.484375
2021-05-21,327.010009765625,37339.63420134628,414.9400024414063,2419.10321711502,132.4375
2021-05-22,,37520.31767547438,,2306.371266867117,
2021-05-23,,34977.527801962424,,2120.0373745099428,
2021-05-24,332.510009765625,38642.4422973396,419.1700134277344,2640.1596323488234,132.625
2021-05-25,332.9700012207031,38210.80521759389,418.239990234375,2695.477807149633,132.96875
2021-05-26,334.1300048828125,39406.934244116186,419.0700073242188,2882.483407624011,132.90625
2021-05-27,332.8800048828125,38642.89555434217,419.2900085449219,2742.990862697615,132.6875
2021-05-28,333.92999267578125,35710.220936529884,420.0400085449219,2433.328865728611,132.859375
2021-05-29,,34775.07941347281,,2294.626285512794,
2021-05-30,,35714.75202018067,,2395.8532280027384,
2021-05-31,,37340.6792659422,,2708.429865793973,
2021-06-01,332.82000732421875,36680.06820180283,419.6700134277344,2632.6565998696506,132.734375
2021-06-02,333.4700012207031,37685.71798174826,420.3299865722656,2717.1540367097723,132.859375
2021-06-03,330.0,39151.31618380032,418.7699890136719,2858.27670209791,132.53125
2021-06-04,335.6000061035156,36938.72031139185,422.6000061035156,2694.4976666790503,133.125
2021-06-05,,35546.98596483364,,2624.768915059424,
2021-06-06,,35834.4744744042,,2711.5479390111605,
2021-06-07,336.6000061035156,33451.38340714534,422.1900024414063,2580.5355800598445,133.03125
2021-06-08,336.760009765625,33557.15068309184,422.2799987792969,2528.022300878691,133.359375
2021-06-09,336.8399963378906,37553.64375851888,421.6499938964844,2620.6253893038547,133.640625
2021-06-10,340.3500061035156,36903.304906778896,423.6099853515625,2486.600068788676,133.796875
2021-06-11,341.239990234375,37289.43252210222,424.30999755859375,2356.634774189676,133.703125
2021-06-12,,35666.14977877309,,2379.991747950219,
2021-06-13,,39147.70567879997,,2517.771695525423,
2021-06-14,344.510009765625,40624.51305316154,425.260009765625,2587.381610979154,133.421875
2021-06-15,342.260009765625,40378.20254971114,424.4800109863281,2561.188330932004,133.4375
2021-06-16,341.010009765625,38321.454656574206,422.1099853515625,2365.872786190649,132.703125
2021-06-17,345.3399963378906,38193.61914194397,421.9700012207031,2380.744519633922,132.90625
2021-06-18,342.6300048828125,35881.11137137543,414.9200134277344,2231.554315497782,133.15625
2021-06-19,,35581.64226773201,,2176.308536317709,
2021-06-20,,35787.07740523232,,2251.5605593660407,
2021-06-21,344.3599853515625,31711.93546772701,420.8599853515625,1900.1222998935384,133.0625
2021-06-22,347.57000732421875,32507.738707026845,423.1099853515625,1875.357694471204,132.359375
2021-06-23,347.739990234375,33702.61779371396,422.6000061035156,1971.105977980941,132.1875
2021-06-24,349.8900146484375,34675.44910530336,425.1000061035156,1990.076151191059,132.171875
2021-06-25,349.4599914550781,31943.136467863093,426.6099853515625,1833.4631609981643,131.859375
2021-06-26,,32023.97390177492,,1817.047665540675,
2021-06-27,,34607.293274083386,,1973.9268648383472,
2021-06-28,353.7099914550781,34556.8421269449,427.4700012207031,2087.518723787417,132.265625
2021-06-29,354.989990234375,35968.993667970346,427.7000122070313,2169.400067865984,132.265625
2021-06-30,354.42999267578125,35171.486304850056,428.05999755859375,2279.354161419647,132.5
2021-07-01,354.57000732421875,33677.566235922626,430.4299926757813,2121.657900633364,132.265625
2021-07-02,358.6400146484375,33950.786555181,433.7200012207031,2157.880584866453,132.671875
2021-07-03,,34729.89077801021,,2228.532398568573,
2021-07-04,,35394.213074080915,,2329.004750998825,
2021-07-05,,33928.13421837147,,2217.3018530598792,
2021-07-06,360.19000244140625,34149.98981477412,432.9299926757813,2320.6549288317,133.21875
2021-07-07,360.9500122070313,33932.25463831538,434.4599914550781,2317.23694270242,133.546875
2021-07-08,358.7699890136719,32933.578199292395,430.9200134277344,2126.4424673902267,133.890625
2021-07-09,361.010009765625,33971.29774975796,435.5199890136719,2156.5809569525845,133.421875
2021-07-10,,33704.53847440508,,2123.0585974934124,
2021-07-11,,34299.938016517444,,2144.0142572722566,
2021-07-12,362.4200134277344,33262.6543524462,437.0799865722656,2042.4991866143628,133.40625
2021-07-13,362.4200134277344,32676.38380096018,435.5899963378906,1944.3950166372083,132.984375
2021-07-14,363.0700073242188,32878.50187357147,436.239990234375,1997.6633136705989,133.453125
2021-07-15,360.5199890136719,31726.038833909817,434.75,1910.7269516309964,133.796875
2021-07-16,357.6000061035156,31399.653128682126,431.3399963378906,1874.2002496808184,133.78125
2021-07-17,,31588.6713510167,,1899.8427500663568,
2021-07-18,,31919.393922554555,,1905.723382843169,
2021-07-19,354.6700134277344,30928.211908849244,424.9700012207031,1824.929392091902,134.6875
2021-07-20,358.7900085449219,29971.903783612062,431.05999755859375,1794.973425186835,134.671875
2021-07-21,361.55999755859375,32383.78112696872,434.5499877929688,2003.723921452108,134.109375
2021-07-22,363.9500122070313,32409.499767175417,435.4599914550781,2027.5334479167043,134.25
2021-07-23,368.2000122070313,33455.55127272261,439.9400024414063,2117.154607794504,134.140625
2021-07-24,,34213.59993217662,,2183.627414557696,
2021-07-25,,35456.12466076684,,2209.4993601030114,
2021-07-26,368.489990234375,37281.91809217662,441.0199890136719,2230.212067673471,134.203125
2021-07-27,364.4299926757813,39076.59377063225,439.010009765625,2292.579636803809,134.46875
2021-07-28,365.8299865722656,40031.19824444798,438.8299865722656,2299.689405936291,134.265625
2021-07-29,366.4800109863281,39977.75693922764,440.6499938964844,2383.443259961735,134.21875
2021-07-30,364.5700073242188,41936.261478677225,438.510009765625,2462.3999826480103,134.453125
2021-07-31,,41754.16660435275,,2541.674599365905,
2021-08-01,,39914.82975848789,,2555.408178513038,
2021-08-02,364.6000061035156,39278.76650810368,437.5899963378906,2611.6730699481845,135.0
2021-08-03,366.80999755859375,38368.35401197897,441.1499938964844,2521.268474889094,135.0
2021-08-04,367.3399963378906,39751.58457509862,438.9800109863281,2724.5322427136302,134.828125
2021-08-05,369.6700134277344,40825.3819404497,441.760009765625,2821.649692746136,134.5
2021-08-06,368.0499877929688,42802.13717474142,442.489990234375,2888.732274275232,134.0
2021-08-07,,44647.57760300116,,3151.217516917676,
2021-08-08,,43753.21786264632,,3012.3085592702105,
2021-08-09,368.7300109863281,46311.00189857689,442.1300048828125,3163.0646551948857,133.78125
2021-08-10,366.8399963378906,45639.51401890709,442.6799926757813,3147.842995401753,133.546875
2021-08-11,366.2099914550781,45652.06012506926,443.7799987792969,3166.647217967929,133.578125
2021-08-12,367.5299987792969,44495.20979327958,445.1099853515625,3048.4126816864195,133.453125
2021-08-13,368.8200073242188,47717.27052766495,445.9200134277344,3323.19799054098,133.953125
2021-08-14,,47088.85313451467,,3268.5481770314927,
2021-08-15,,47025.00323011282,,3309.7549104132368,
2021-08-16,368.9800109863281,46031.75754362583,446.9700012207031,3153.583683763619,134.328125
2021-08-17,365.7300109863281,44534.45485421991,444.0400085449219,3007.144027171272,134.265625
2021-08-18,362.2099914550781,45015.46554608543,439.1799926757813,3037.230251196439,134.140625
2021-08-19,363.9599914550781,46745.03462296988,439.8599853515625,3144.8184367851927,134.328125
2021-08-20,367.7300109863281,49195.87860189616,443.3599853515625,3276.9698366433354,134.125
2021-08-21,,48933.68915131164,,3224.0004601521537,
2021-08-22,,49250.54486971799,,3243.4863583537394,
2021-08-23,373.2300109863281,49518.57748790696,447.260009765625,3320.4091697810586,134.21875
2021-08-24,374.3699951171875,47940.6079149608,447.9700012207031,3177.6637963046905,133.984375
2021-08-25,374.7999877929688,49002.70376627545,448.9100036621094,3231.4414517288,133.625
2021-08-26,372.4200134277344,47229.070650876114,446.260009765625,3122.971797237849,133.59375
2021-08-27,376.0400085449219,49083.10330586219,450.25,3267.539434750998,133.890625
2021-08-28,,48936.53725414221,,3245.430222387629,
2021-08-29,,48907.27073106221,,3233.383151693551,
2021-08-30,380.260009765625,47124.25422469402,452.2300109863281,3232.7338632854617,134.125
2021-08-31,379.9500122070313,47335.42029920565,451.55999755859375,3440.5623358869034,134.046875
2021-09-01,380.5799865722656,48823.05520964915,451.7999877929688,3790.613996221556,134.046875
2021-09-02,380.3999938964844,49338.78465183332,453.1900024414063,3793.3007433464186,134.125
2021-09-03,381.5700073242188,49934.5282762881,453.0799865722656,3936.1633916244464,134.0
2021-09-04,,50013.02994694588,,3894.937511605067,
2021-09-05,,51696.206431317885,,3950.270344526561,
2021-09-06,,52739.80016634552,,3943.256785301908,
2021-09-07,382.1099853515625,46995.16417095979,451.4599914550781,3440.341756836568,133.625
2021-09-08,380.7799987792969,46085.02861578186,450.9100036621094,3496.859022996073,133.859375
2021-09-09,379.4700012207031,46518.94118660236,448.9800109863281,3435.97993265133,134.09375
2021-09-10,376.5899963378906,44802.60640249699,445.4400024414063,3209.915696090501,133.765625
2021-09-11,,45196.488277558245,,3268.1041621348804,
2021-09-12,,46195.21830082935,,3417.839366766938,
2021-09-13,376.3299865722656,45139.83396873267,446.5799865722656,3301.186776828727,133.921875
2021-09-14,375.260009765625,47135.43199562694,444.1700134277344,3425.2508733748823,134.203125
2021-09-15,378.0499877929688,48186.53275704722,447.8800048828125,3595.9625714292315,134.0
2021-09-16,378.30999755859375,47879.47343992101,447.1700134277344,3573.3075160249905,133.703125
2021-09-17,373.8299865722656,47228.65821623257,441.3999938964844,3412.177182421673,133.40625
2021-09-18,,48266.62707279063,,3427.58426153173,
2021-09-19,,47371.03933236471,,3335.884886514119,
2021-09-20,365.7000122070313,42932.94659595412,434.0400085449219,2977.3226793404747,133.84375
2021-09-21,366.1499938964844,40386.62363528928,433.6300048828125,2744.1109995297,133.859375
2021-09-22,369.5700073242188,43587.22305058473,437.8599853515625,3074.119761245824,132.984375
2021-09-23,372.9800109863281,44980.898214810935,443.1799926757813,3159.269865581771,132.375
2021-09-24,373.3299865722656,42752.1681545072,443.9100036621094,2930.7427060738946,132.015625
2021-09-25,,42856.85516422452,,2946.9708461401983,
2021-09-26,,43336.86123324274,,3063.31634471348,
2021-09-27,370.3500061035156,42247.35572900636,442.6400146484375,2939.742282853775,131.796875
2021-09-28,359.8699951171875,41010.37519836549,433.7200012207031,2798.984417260104,131.46875
2021-09-29,359.2799987792969,41587.66786232295,434.4500122070313,2855.611730526516,131.46875
2021-09-30,357.9599914550781,43859.32614724109,429.1400146484375,3013.493232032077,131.609375
2021-10-01,360.17999267578125,48181.87627260008,434.239990234375,3305.107041443724,132.171875
2021-10-02,,47777.762019063,,3393.9242492696653,
2021-10-03,,48282.97113857447,,3426.387080851377,
2021-10-04,352.6199951171875,49260.23232113069,428.6400146484375,3390.310407759615,132.078125
2021-10-05,357.3800048828125,51668.99422435564,433.1000061035156,3520.3422566393974,131.734375
2021-10-06,359.6700134277344,55415.00574202895,434.8999938964844,3592.1761295000256,131.71875
2021-10-07,362.9700012207031,53894.59599452107,438.6600036621094,3594.918357967647,131.390625
2021-10-08,361.1600036621094,54010.93747374405,437.8599853515625,3558.549577083409,131.140625
2021-10-09,,55125.46033768045,,3588.0809215501645,
2021-10-10,,54711.86959664297,,3431.0193069150096,
2021-10-11,358.3900146484375,57572.51085559653,434.6900024414063,3537.840087124068,130.84375
2021-10-12,357.1400146484375,56335.035460511535,433.6199951171875,3498.10529212066,131.140625
2021-10-13,360.0,57487.9858804222,435.1799926757813,3605.650334298176,131.21875
2021-10-14,366.6300048828125,57452.43178503547,442.5,3794.516888224821,131.5
2021-10-15,368.9400024414063,61809.02394427028,445.8699951171875,3885.641764529699,130.96875
2021-10-16,,61165.63564211521,,3854.498461449342,
2021-10-17,,61583.77443961336,,3854.223686940845,
2021-10-18,372.6499938964844,62017.972725178704,447.1900024414063,3752.61872738495,130.765625
2021-10-19,375.4700012207031,64517.64856042277,450.6400146484375,3884.5872952429017,130.5625
2021-10-20,374.9800109863281,66237.51755029388,452.4100036621094,4170.107932886265,130.640625
2021-10-21,377.2699890136719,62541.08693293518,453.5899963378906,4074.860157520288,130.1875
2021-10-22,374.1000061035156,61029.27093182092,453.1199951171875,3990.711976433473,130.34375
2021-10-23,,61572.14043422243,,4179.44229816945,
2021-10-24,,61173.1663907232,,4094.9389934187225,
2021-10-25,377.9299926757813,63228.21382584213,455.5499877929688,4230.208371594039,130.5625
2021-10-26,379.1199951171875,60604.18888794746,455.9599914550781,4152.570288731245,130.609375
2021-10-27,380.0,58641.00147419492,453.9400024414063,3944.090861781322,131.171875
2021-10-28,384.2200012207031,60767.55585206728,458.3200073242188,4288.09721878663,130.75
2021-10-29,386.1099853515625,62283.19805587354,459.25,4422.940535593754,130.703125
2021-10-30,,61837.257002978935,,4324.609925711879,
2021-10-31,,61471.86846276259,,4292.04047236198,
2021-11-01,387.4299926757813,61121.83120106507,460.0400085449219,4330.553151595248,130.65625
2021-11-02,389.0499877929688,63247.20896127831,461.8999938964844,4596.59309058429,130.96875
2021-11-03,393.1799926757813,63130.94235171542,464.7200012207031,4607.699273078144,130.765625
2021-11-04,398.2200012207031,61601.74357204975,466.9100036621094,4550.014435142697,131.3125
2021-11-05,398.6000061035156,61247.38494217787,468.5299987792969,4494.80276090967,131.828125
2021-11-06,,61661.35866372036,,4527.104154150622,
2021-11-07,,63153.230193019495,,4626.6292884486975,
2021-11-08,398.05999755859375,67617.0155448617,468.9299926757813,4815.004634322234,131.296875
2021-11-09,395.3200073242188,67145.37493537061,467.3800048828125,4742.08091060724,131.84375
2021-11-10,389.510009765625,65061.05440696283,463.6199951171875,4641.528764849704,130.734375
2021-11-11,390.5899963378906,65005.64515956679,463.7699890136719,4732.924450349356,130.328125
2021-11-12,394.7000122070313,64432.04794734522,467.2699890136719,4685.10635551733,130.53125
2021-11-13,,64660.33535267343,,4666.498498194288,
2021-11-14,,65648.97779110243,,4652.947394238871,
2021-11-15,394.6099853515625,63933.83544259933,467.4299926757813,4583.211418759011,130.296875
2021-11-16,397.4200134277344,60448.56251258625,469.2799987792969,4243.352906802173,130.171875
2021-11-17,397.6300048828125,60603.65586738653,468.1400146484375,4302.804958962834,130.453125
2021-11-18,401.75,56987.32233855049,469.7300109863281,3993.846595161859,130.578125
2021-11-19,403.989990234375,58459.25551667463,468.8900146484375,4317.603195646166,130.875
2021-11-20,,60082.91166841709,,4436.192766930451,
2021-11-21,,59139.77927952717,,4319.361566856902,
2021-11-22,399.2999877929688,56386.85685315215,467.5700073242188,4101.062876490145,130.0
2021-11-23,397.4800109863281,57748.79317378856,468.1900024414063,4355.420957796475,129.78125
2021-11-24,398.760009765625,57198.18384629529,469.4400024414063,4269.437219728043,129.828125
2021-11-25,,58897.84698299794,,4515.843300142739,129.875
2021-11-26,391.2000122070313,53827.79286503472,458.9700012207031,4048.312844076173,131.171875
2021-11-27,,54533.40388242691,,4084.088485695956,
2021-11-28,,57237.66113709043,,4290.091862536401,
2021-11-29,399.6900024414063,57848.77353712989,464.6000061035156,4444.528279821561,131.046875
2021-11-30,393.8200073242188,57011.28047424234,455.55999755859375,4637.121616831405,131.546875
2021-12-01,387.1199951171875,57169.37199381056,450.5,4589.610617539151,131.640625
2021-12-02,389.9100036621094,56508.26805402271,457.3999938964844,4519.441028028784,131.3125
2021-12-03,383.1300048828125,53785.96717237922,453.4200134277344,4240.155516808957,132.125
2021-12-04,,49161.99070957517,,4101.656791810778,
2021-12-05,,49268.46989053938,,4198.572874562462,
2021-12-06,386.2000122070313,50461.57683653979,458.7900085449219,4347.615630598069,131.34375
2021-12-07,397.8299865722656,50647.66340635755,468.2799987792969,4310.566646424531,131.03125
2021-12-08,399.6099853515625,50530.4580645934,469.5199890136719,4431.540647139759,130.921875
2021-12-09,393.7300109863281,47885.87198941706,466.3500061035156,4153.333310724186,131.078125
2021-12-10,398.010009765625,47303.56415217411,470.739990234375,3918.200743402953,131.09375
2021-12-11,,49242.30232407148,,4079.814930569866,
2021-12-12,,50051.078348674855,,4135.841510137412,
2021-12-13,392.260009765625,46696.30469946678,466.5700073242188,3782.895262234714,131.515625
2021-12-14,388.2000122070313,48410.564656309325,463.3599853515625,3858.1644681806974,131.296875
2021-12-15,397.0499877929688,48936.86258244155,470.6000061035156,4015.72254331389,131.15625
2021-12-16,386.8399963378906,47694.53050225176,466.4500122070313,3971.5597663421136,131.765625
2021-12-17,384.9100036621094,46328.6963654447,459.8699951171875,3886.7473617182886,131.828125
2021-12-18,,46970.057050727024,,3966.425351670551,
2021-12-19,,46807.04861642627,,3928.8417238716206,
2021-12-20,380.6900024414063,47117.008204210455,454.9800109863281,3950.482391986096,131.828125
2021-12-21,389.2099914550781,49145.21725849885,463.05999755859375,4036.549717813428,131.21875
2021-12-22,393.9500122070313,48755.89564404483,467.6900024414063,3992.594576637316,130.734375
